"","Pressure","Wind Speed","Wind Direction","temperature","humidity","time","date"
"1412",1041,1,280,267.145,77,"19:00","2015-02-28"
"1413",1040,1,257,268.47,69,"20:00","2015-02-28"
"1414",1040,1,257,268.47,69,"21:00","2015-02-28"
"1415",1040,1,257,268.47,69,"22:00","2015-02-28"
"1416",1040,1,211,261.668,79,"23:00","2015-02-28"
"1417",1040,1,211,261.668,79,"00:00","2015-03-01"
"1418",1040,1,211,261.668,79,"01:00","2015-03-01"
"1419",1039,1,222,257.916,80,"02:00","2015-03-01"
"1420",1039,1,222,257.916,80,"03:00","2015-03-01"
"1421",1039,1,222,257.916,80,"04:00","2015-03-01"
"1422",1038,1,226,255.971,73,"05:00","2015-03-01"
"1423",1038,1,226,255.971,73,"06:00","2015-03-01"
"1424",1038,1,226,255.971,73,"07:00","2015-03-01"
"1425",1043,1,226,257.231759404,82,"08:00","2015-03-01"
"1426",1043,1,230,257.926934777,82,"09:00","2015-03-01"
"1427",1052,1,230,260.199,100,"10:00","2015-03-01"
"1428",1052,1,234,260.937,100,"11:00","2015-03-01"
"1429",1052,1,229,264.501,98,"12:00","2015-03-01"
"1430",1052,1,237,264.297,98,"13:00","2015-03-01"
"1431",1051,1,235,266.919,97,"14:00","2015-03-01"
"1432",1040,1,211,266.006187347,89,"15:00","2015-03-01"
"1433",1032,1,194,268.876,82,"16:00","2015-03-01"
"1434",1033,1,194,268.895536773,82,"17:00","2015-03-01"
"1435",1032,1,193,269.319,79,"18:00","2015-03-01"
"1436",1032,1,193,269.319,79,"19:00","2015-03-01"
"1437",1029,1,201,269.367,89,"20:00","2015-03-01"
"1438",1029,1,201,269.367,89,"21:00","2015-03-01"
"1439",1029,1,201,269.367,89,"22:00","2015-03-01"
"1440",1026,1,201,268.418,92,"23:00","2015-03-01"
"1441",1026,1,201,268.418,92,"00:00","2015-03-02"
"1442",1026,1,201,268.418,92,"01:00","2015-03-02"
"1443",1022,1,243,268.616,94,"02:00","2015-03-02"
"1444",1022,1,243,268.616,94,"03:00","2015-03-02"
"1445",1022,1,243,268.616,94,"04:00","2015-03-02"
"1446",1018,1,241,270.348,95,"05:00","2015-03-02"
"1447",1018,1,241,270.348,95,"06:00","2015-03-02"
"1448",1018,1,241,270.348,95,"07:00","2015-03-02"
"1449",1016,2,252,271.708,95,"08:00","2015-03-02"
"1450",1016,2,252,271.708,95,"09:00","2015-03-02"
"1451",1016,2,252,271.708,95,"10:00","2015-03-02"
"1452",1016,3,276,273.075,94,"11:00","2015-03-02"
"1453",1016,3,276,273.075,94,"12:00","2015-03-02"
"1454",1016,3,276,273.075,94,"13:00","2015-03-02"
"1455",1019,4,300,272.922,81,"14:00","2015-03-02"
"1456",1019,4,300,272.922,81,"15:00","2015-03-02"
"1457",1019,4,300,272.922,81,"16:00","2015-03-02"
"1458",1024,4,300,272.89500902,85,"17:00","2015-03-02"
"1459",1020,4,304,273.495,73,"18:00","2015-03-02"
"1460",1020,4,306,273.591,67,"19:00","2015-03-02"
"1461",1024,4,305,273.429998035,73,"20:00","2015-03-02"
"1462",1020,4,306,273.591,67,"21:00","2015-03-02"
"1463",1020,4,306,273.591,67,"22:00","2015-03-02"
"1464",1023,3,312,270.532,68,"23:00","2015-03-02"
"1465",1023,3,312,270.532,68,"00:00","2015-03-03"
"1466",1023,3,312,270.532,68,"01:00","2015-03-03"
"1467",1026,3,317,268.162,70,"02:00","2015-03-03"
"1468",1026,3,317,268.162,70,"03:00","2015-03-03"
"1469",1026,3,317,268.162,70,"04:00","2015-03-03"
"1470",1027,2,318,265.646,76,"05:00","2015-03-03"
"1471",1027,2,318,265.646,76,"06:00","2015-03-03"
"1472",1027,2,318,265.646,76,"07:00","2015-03-03"
"1473",1028,2,319,262.411,73,"08:00","2015-03-03"
"1474",1028,2,319,262.411,73,"09:00","2015-03-03"
"1475",1028,2,319,262.411,73,"10:00","2015-03-03"
"1476",1029,1,316,258.877,73,"11:00","2015-03-03"
"1477",1029,1,316,258.877,73,"12:00","2015-03-03"
"1478",1029,1,316,258.877,73,"13:00","2015-03-03"
"1479",1029,1,59,268.953,77,"14:00","2015-03-03"
"1480",1029,1,79,269.083,77,"15:00","2015-03-03"
"1481",1027,1,151,270.505,75,"16:00","2015-03-03"
"1482",1026,2,165,270.511,78,"17:00","2015-03-03"
"1483",1026,2,165,270.511,78,"18:00","2015-03-03"
"1484",1021,2,164,271.093,87,"19:00","2015-03-03"
"1485",1026,2,162,271.093,90,"20:00","2015-03-03"
"1486",1021,2,164,271.093,87,"21:00","2015-03-03"
"1487",1021,2,164,271.093,87,"22:00","2015-03-03"
"1488",1018,3,182,271.229,92,"23:00","2015-03-03"
"1489",1018,3,182,271.229,92,"00:00","2015-03-04"
"1490",1018,3,182,271.229,92,"01:00","2015-03-04"
"1491",1013,3,210,274.135,96,"02:00","2015-03-04"
"1492",1013,3,210,274.135,96,"03:00","2015-03-04"
"1493",1013,3,210,274.135,96,"04:00","2015-03-04"
"1494",1010,7,200,274.4,96,"05:00","2015-03-04"
"1495",1009,3,250,274.39,86,"06:00","2015-03-04"
"1496",1009,4,240,274.9,93,"07:00","2015-03-04"
"1497",1007,4,220,274.82,93,"08:00","2015-03-04"
"1498",1007,3,250,274.81,93,"09:00","2015-03-04"
"1499",1008,3,235,274.82,86,"10:00","2015-03-04"
"1500",1009,3,230,274.9,94,"11:00","2015-03-04"
"1501",1009,3,200,274.81,86,"12:00","2015-03-04"
"1502",1010,2,220,275.15,93,"13:00","2015-03-04"
"1503",1012,3,210,275.65,93,"14:00","2015-03-04"
"1504",1012,3,210,275.97798995,93,"15:00","2015-03-04"
"1505",1012,2,210,277.48,93,"16:00","2015-03-04"
"1506",1012,3,210,278.42,86,"17:00","2015-03-04"
"1507",1011,3,211,278.660321525,85,"18:00","2015-03-04"
"1508",1011,3,220,279.88,81,"19:00","2015-03-04"
"1509",1014,3,224,279.054581169,84,"20:00","2015-03-04"
"1510",1012,4,220,279.65,81,"21:00","2015-03-04"
"1511",1012,4,213,279.338513693,82,"22:00","2015-03-04"
"1512",1012,3,190,278.23,87,"23:00","2015-03-04"
"1513",1012,3,196,278.099976767,88,"00:00","2015-03-05"
"1514",1012,4,220,277.64,93,"01:00","2015-03-05"
"1515",1013,1,0,277.56,93,"02:00","2015-03-05"
"1516",1013,1,0,277.56,93,"03:00","2015-03-05"
"1517",1014,1,278,277.48,93,"04:00","2015-03-05"
"1518",1012,1,283,277.39,93,"05:00","2015-03-05"
"1519",1013,1,280,276.98,93,"06:00","2015-03-05"
"1520",1013,1,283,276.4,93,"07:00","2015-03-05"
"1521",1014,4,330,275.32,93,"08:00","2015-03-05"
"1522",1014,6,360,274.45,100,"09:00","2015-03-05"
"1523",1016,2,340,273.95,80,"10:00","2015-03-05"
"1524",1016,2,340,273.5,86,"11:00","2015-03-05"
"1525",1017,3,320,273.32,86,"12:00","2015-03-05"
"1526",1018,2,0,273.06,86,"13:00","2015-03-05"
"1527",1020,6,30,270.65,92,"14:00","2015-03-05"
"1528",1021,3,20,270.49,92,"15:00","2015-03-05"
"1529",1020,6,340,269.56,92,"16:00","2015-03-05"
"1530",1021,6,330,268.23,85,"17:00","2015-03-05"
"1531",1022,1,311,267.98,85,"18:00","2015-03-05"
"1532",1021,4,330,267.86,92,"19:00","2015-03-05"
"1533",1022,4,310,267.6,73,"20:00","2015-03-05"
"1534",1022,4,330,267.06,79,"21:00","2015-03-05"
"1535",1023,5,310,266.75,85,"22:00","2015-03-05"
"1536",1024,5,330,266.61,79,"23:00","2015-03-05"
"1537",1025,4,310,266.67,79,"00:00","2015-03-06"
"1538",1025,5,310,267.01,67,"01:00","2015-03-06"
"1539",1027,4,320,266.93,57,"02:00","2015-03-06"
"1540",1027,4,321,266.757854771,56,"03:00","2015-03-06"
"1541",1028,6,330,265.92,53,"04:00","2015-03-06"
"1542",1028,6,330,265.53,53,"05:00","2015-03-06"
"1543",1029,8,320,264.72,57,"06:00","2015-03-06"
"1544",1030,7,340,263.27,56,"07:00","2015-03-06"
"1545",1031,5,340,262.39,56,"08:00","2015-03-06"
"1546",1031,5,340,262.189475632,56,"09:00","2015-03-06"
"1547",1033,5,340,261.29,61,"10:00","2015-03-06"
"1548",1038,4,345,261.335913787,74,"11:00","2015-03-06"
"1549",1034,2,330,260.56,66,"12:00","2015-03-06"
"1550",1035,4,350,262.54,61,"13:00","2015-03-06"
"1551",1039,3,219,263.319245004,75,"14:00","2015-03-06"
"1552",1035,2,360,265.49,57,"15:00","2015-03-06"
"1553",1034,2,317,265.956460033,53,"16:00","2015-03-06"
"1554",1034,0,148,267.81,38,"17:00","2015-03-06"
"1555",1033,0,159,268.065201543,37,"18:00","2015-03-06"
"1556",1032,1,214,269.26,35,"19:00","2015-03-06"
"1557",1034,1,219,268.702834129,49,"20:00","2015-03-06"
"1558",1031,2,230,269.79,42,"21:00","2015-03-06"
"1559",1030,2,228,269.462186441,43,"22:00","2015-03-06"
"1560",1030,5,220,267.9,49,"23:00","2015-03-06"
"1561",1030,4,220,267.729367089,49,"00:00","2015-03-07"
"1562",1030,3,220,267.01,53,"01:00","2015-03-07"
"1563",1033,3,221,266.778462576,66,"02:00","2015-03-07"
"1564",1029,2,210,265.7,67,"03:00","2015-03-07"
"1565",1028,2,214,265.37297686,65,"04:00","2015-03-07"
"1566",1028,3,230,264.38,61,"05:00","2015-03-07"
"1567",1027,3,227,264.209755589,62,"06:00","2015-03-07"
"1568",1027,2,220,263.59,66,"07:00","2015-03-07"
"1569",1027,2,210,262.8,66,"08:00","2015-03-07"
"1570",1027,2,210,262.6,66,"09:00","2015-03-07"
"1571",1026,2,230,262.28,72,"10:00","2015-03-07"
"1572",1030,2,235,262.722619718,80,"11:00","2015-03-07"
"1573",1026,3,230,262.56,72,"12:00","2015-03-07"
"1574",1026,3,227,263.843445196,67,"13:00","2015-03-07"
"1575",1026,3,220,268.54,53,"14:00","2015-03-07"
"1576",1025,3,224,268.953920781,52,"15:00","2015-03-07"
"1577",1024,4,250,271.3,50,"16:00","2015-03-07"
"1578",1027,4,247,271.147084683,63,"17:00","2015-03-07"
"1579",1024,8,230,273.53,46,"18:00","2015-03-07"
"1580",1022,8,238,274.017356916,44,"19:00","2015-03-07"
"1581",1019,6,260,275.25,40,"20:00","2015-03-07"
"1582",1018,6,254,275.290956392,40,"21:00","2015-03-07"
"1583",1018,4,220,275.55,47,"22:00","2015-03-07"
"1584",1018,4,221,275.324203655,49,"23:00","2015-03-07"
"1585",1018,4,210,274.22,51,"00:00","2015-03-08"
"1586",1018,3,212,274.175909879,51,"01:00","2015-03-08"
"1587",1018,2,240,273.74,51,"02:00","2015-03-08"
"1588",1018,2,244,273.790552809,51,"03:00","2015-03-08"
"1589",1019,1,270,274.11,51,"04:00","2015-03-08"
"1590",1022,1,261,273.521449077,63,"05:00","2015-03-08"
"1591",1018,1,209,274.07,55,"06:00","2015-03-08"
"1592",1018,2,210,273.58,64,"07:00","2015-03-08"
"1593",1022,2,215,272.889756653,71,"08:00","2015-03-08"
"1594",1018,2,223,273,64,"09:00","2015-03-08"
"1595",1017,2,244,272.62,64,"10:00","2015-03-08"
"1596",1021,2,242,271.609253837,71,"11:00","2015-03-08"
"1597",1018,3,210,273.59,69,"12:00","2015-03-08"
"1598",1018,3,214,274.405481576,67,"13:00","2015-03-08"
"1599",1018,3,230,277.22,64,"14:00","2015-03-08"
"1600",1017,4,240,277.785558463,61,"15:00","2015-03-08"
"1601",1017,7,300,280.96,45,"16:00","2015-03-08"
"1602",1020,6,291,279.950283589,55,"17:00","2015-03-08"
"1603",1018,9,330,279.45,56,"18:00","2015-03-08"
"1604",1018,9,324,279.721906501,50,"19:00","2015-03-08"
"1605",1018,7,310,280.44,36,"20:00","2015-03-08"
"1606",1018,7,303,280.370767436,37,"21:00","2015-03-08"
"1607",1019,8,270,280.01,45,"22:00","2015-03-08"
"1608",1021,7,270,278.775528651,52,"23:00","2015-03-08"
"1609",1020,2,240,276.79,42,"00:00","2015-03-09"
"1610",1020,1,253,276.264222287,43,"01:00","2015-03-09"
"1611",1021,1,300,274.39,48,"02:00","2015-03-09"
"1612",1021,1,285,273.940382034,49,"03:00","2015-03-09"
"1613",1021,1,240,272.51,55,"04:00","2015-03-09"
"1614",1024,1,237,271.007055046,63,"05:00","2015-03-09"
"1615",1020,1,214,271.36,55,"06:00","2015-03-09"
"1616",1020,2,226,271.27,55,"07:00","2015-03-09"
"1617",1024,2,224,270.353293635,63,"08:00","2015-03-09"
"1618",1020,3,210,272.66,64,"09:00","2015-03-09"
"1619",1020,3,210,273.40037037,65,"10:00","2015-03-09"
"1620",1021,3,210,275.45,69,"11:00","2015-03-09"
"1621",1021,4,220,275.78,69,"12:00","2015-03-09"
"1622",1022,5,240,277.68,65,"13:00","2015-03-09"
"1623",1025,4,246,277.139137945,73,"14:00","2015-03-09"
"1624",1022,8,270,280.82,56,"15:00","2015-03-09"
"1625",1024,7,271,280.031563056,63,"16:00","2015-03-09"
"1626",1030,4,273,278.546281528,76,"17:00","2015-03-09"
"1627",1022,6,270,283.39,37,"18:00","2015-03-09"
"1628",1021,5,273,283.756675719,35,"19:00","2015-03-09"
"1629",1021,4,280,284.46,34,"20:00","2015-03-09"
"1630",1021,4,279,284.354836359,33,"21:00","2015-03-09"
"1631",1021,5,270,283.31,32,"22:00","2015-03-09"
"1632",1023,4,264,281.692932984,39,"23:00","2015-03-09"
"1633",1023,3,230,278.73,45,"00:00","2015-03-10"
"1634",1023,3,234,278.375504152,45,"01:00","2015-03-10"
"1635",1024,2,260,276.25,45,"02:00","2015-03-10"
"1636",1024,2,248,275.913959653,47,"03:00","2015-03-10"
"1637",1025,1,200,274.42,56,"04:00","2015-03-10"
"1638",1027,1,204,273.339666815,61,"05:00","2015-03-10"
"1639",1025,2,204,273.4,56,"06:00","2015-03-10"
"1640",1028,1,203,272.450739024,61,"07:00","2015-03-10"
"1641",1033,1,202,270.869369512,70,"08:00","2015-03-10"
"1642",1031,1,197,271.946238232,65,"09:00","2015-03-10"
"1643",1038,1,197,269.615,78,"10:00","2015-03-10"
"1644",1039,1,193,269.942,77,"11:00","2015-03-10"
"1645",1038,1,166,273.644,82,"12:00","2015-03-10"
"1646",1039,0,169,272.846,80,"13:00","2015-03-10"
"1647",1039,1,150,275.423,83,"14:00","2015-03-10"
"1648",1038,1,165,275.0545,83,"15:00","2015-03-10"
"1649",1038,1,134,278.613333333,87,"16:00","2015-03-10"
"1650",1038,1,138,279.226666667,88,"17:00","2015-03-10"
"1651",1037,1,143,278.6315,87,"18:00","2015-03-10"
"1652",1036,1,146,279.647666667,89,"19:00","2015-03-10"
"1653",1035,2,151,279.455333333,89,"20:00","2015-03-10"
"1654",1035,1,163,278.565,89,"21:00","2015-03-10"
"1655",1034,2,165,278.605333333,89,"22:00","2015-03-10"
"1656",1033,2,174,277.947666667,89,"23:00","2015-03-10"
"1657",1032,2,174,278.328,90,"00:00","2015-03-11"
"1658",1032,2,187,277.324333333,90,"01:00","2015-03-11"
"1659",1031,2,190,277.358666667,90,"02:00","2015-03-11"
"1660",1030,2,207,277.6135,91,"03:00","2015-03-11"
"1661",1029,2,206,277.574333333,91,"04:00","2015-03-11"
"1662",1029,2,218,277.755666667,92,"05:00","2015-03-11"
"1663",1015,2,241,278.351,97,"06:00","2015-03-11"
"1664",1015,2,242,278.16884524,96,"07:00","2015-03-11"
"1665",1013,1,245,277.615,94,"08:00","2015-03-11"
"1666",1013,1,247,277.592452782,93,"09:00","2015-03-11"
"1667",1014,1,261,277.472,93,"10:00","2015-03-11"
"1668",1017,1,261,277.122696629,92,"11:00","2015-03-11"
"1669",970,1,237,276.7,70,"12:00","2015-03-11"
"1670",978,2,241,277.660883853,71,"13:00","2015-03-11"
"1671",1015,3,260,281.74,76,"14:00","2015-03-11"
"1672",1016,3,260,281.915257529,77,"15:00","2015-03-11"
"1673",1029,2,265,281.707,92,"16:00","2015-03-11"
"1674",1028,2,264,282.448,91,"17:00","2015-03-11"
"1675",1028,2,260,282.1585,91,"18:00","2015-03-11"
"1676",1028,3,260,283.243,89,"19:00","2015-03-11"
"1677",1028,3,257,283.297,89,"20:00","2015-03-11"
"1678",1029,3,270,281.194,90,"21:00","2015-03-11"
"1679",1028,3,262,281.967,89,"22:00","2015-03-11"
"1680",1029,3,269,280.583,90,"23:00","2015-03-11"
"1681",1030,3,278,279.803,87,"00:00","2015-03-12"
"1682",1031,3,285,278.217666667,89,"01:00","2015-03-12"
"1683",1032,3,293,277.236333333,87,"02:00","2015-03-12"
"1684",1032,3,286,276.894,90,"03:00","2015-03-12"
"1685",1033,3,299,275.699666667,87,"04:00","2015-03-12"
"1686",1034,4,297,275.144333333,88,"05:00","2015-03-12"
"1687",1034,4,301,275.1435,87,"06:00","2015-03-12"
"1688",1034,4,297,274.403333333,89,"07:00","2015-03-12"
"1689",1035,4,299,274.217666667,89,"08:00","2015-03-12"
"1690",1037,4,305,274.243,89,"09:00","2015-03-12"
"1691",1037,4,306,273.987,89,"10:00","2015-03-12"
"1692",1038,4,310,273.942,89,"11:00","2015-03-12"
"1693",1039,4,316,275.339,88,"12:00","2015-03-12"
"1694",1040,4,320,274.813333333,89,"13:00","2015-03-12"
"1695",1042,4,325,275.729666667,89,"14:00","2015-03-12"
"1696",1042,4,321,275.7655,87,"15:00","2015-03-12"
"1697",1043,4,330,276.975333333,87,"16:00","2015-03-12"
"1698",1044,4,329,277.304666667,86,"17:00","2015-03-12"
"1699",1044,4,327,277.191,85,"18:00","2015-03-12"
"1700",1045,4,326,277.668,84,"19:00","2015-03-12"
"1701",1045,4,325,277.702,83,"20:00","2015-03-12"
"1702",1046,3,330,276.026,84,"21:00","2015-03-12"
"1703",1046,3,326,276.63,83,"22:00","2015-03-12"
"1704",1047,3,330,275.524,83,"23:00","2015-03-12"
"1705",1047,3,331,274.9435,85,"00:00","2015-03-13"
"1706",1048,3,335,273.662333333,85,"01:00","2015-03-13"
"1707",1049,3,336,272.906666667,87,"02:00","2015-03-13"
"1708",1049,2,339,272.5655,88,"03:00","2015-03-13"
"1709",1050,2,340,271.671666667,89,"04:00","2015-03-13"
"1710",1050,2,343,271.192333333,90,"05:00","2015-03-13"
"1711",1050,2,182,270.986,93,"06:00","2015-03-13"
"1712",1050,2,239,270.415666667,93,"07:00","2015-03-13"
"1713",1050,2,132,270.118333333,95,"08:00","2015-03-13"
"1714",1051,2,195,270.3225,94,"09:00","2015-03-13"
"1715",1051,2,32,269.858,97,"10:00","2015-03-13"
"1716",1051,2,39,269.895,97,"11:00","2015-03-13"
"1717",1051,2,55,271.9225,96,"12:00","2015-03-13"
"1718",1051,2,58,271.296,96,"13:00","2015-03-13"
"1719",1051,2,71,272.66,95,"14:00","2015-03-13"
"1720",1050,2,103,273.07,89,"15:00","2015-03-13"
"1721",1051,1,109,274.752,90,"16:00","2015-03-13"
"1722",1050,1,135,275.48,85,"17:00","2015-03-13"
"1723",1049,2,130,275.0455,83,"18:00","2015-03-13"
"1724",1049,2,165,276.161,77,"19:00","2015-03-13"
"1725",1048,2,171,276.114,74,"20:00","2015-03-13"
"1726",1048,2,165,275.23,78,"21:00","2015-03-13"
"1727",1047,2,174,275.462,72,"22:00","2015-03-13"
"1728",1046,3,172,274.857,74,"23:00","2015-03-13"
"1729",1045,3,185,275.9845,74,"00:00","2015-03-14"
"1730",1045,3,178,274.802,76,"01:00","2015-03-14"
"1731",1044,3,186,275.352,77,"02:00","2015-03-14"
"1732",1043,3,190,275.272,78,"03:00","2015-03-14"
"1733",1042,3,199,276.032,79,"04:00","2015-03-14"
"1734",1041,3,204,276.162,80,"05:00","2015-03-14"
"1735",1041,2,206,276.1095,87,"06:00","2015-03-14"
"1736",1040,2,212,276.300333333,87,"07:00","2015-03-14"
"1737",1039,2,215,276.308666667,92,"08:00","2015-03-14"
"1738",1038,1,154,276.2775,88,"09:00","2015-03-14"
"1739",1037,1,179,276.299,96,"10:00","2015-03-14"
"1740",1037,1,139,276.281,95,"11:00","2015-03-14"
"1741",1035,1,178,277.1475,97,"12:00","2015-03-14"
"1742",1035,1,112,276.834666667,95,"13:00","2015-03-14"
"1743",1034,1,125,277.406333333,96,"14:00","2015-03-14"
"1744",1032,1,136,278.029,96,"15:00","2015-03-14"
"1745",1031,1,149,278.583666667,97,"16:00","2015-03-14"
"1746",1029,1,160,279.189333333,97,"17:00","2015-03-14"
"1747",1028,1,184,279.1585,97,"18:00","2015-03-14"
"1748",1026,1,191,279.976333333,98,"19:00","2015-03-14"
"1749",1025,1,211,280.157666667,97,"20:00","2015-03-14"
"1750",1025,1,212,279.688,97,"21:00","2015-03-14"
"1751",1023,1,238,280.086333333,97,"22:00","2015-03-14"
"1752",1023,1,246,279.833666667,96,"23:00","2015-03-14"
"1753",1022,1,256,279.873,95,"00:00","2015-03-15"
"1754",1022,1,262,279.523,95,"01:00","2015-03-15"
"1755",1021,2,272,279.465,94,"02:00","2015-03-15"
"1756",1021,2,271,279.185,94,"03:00","2015-03-15"
"1757",1020,3,284,279.201,93,"04:00","2015-03-15"
"1758",1020,3,287,278.995,92,"05:00","2015-03-15"
"1759",1020,3,284,277.9205,94,"06:00","2015-03-15"
"1760",1020,4,289,278.004,93,"07:00","2015-03-15"
"1761",1020,4,288,277.219,93,"08:00","2015-03-15"
"1762",1020,4,286,277.041,91,"09:00","2015-03-15"
"1763",1021,4,286,276.053666667,93,"10:00","2015-03-15"
"1764",1021,4,284,275.673333333,92,"11:00","2015-03-15"
"1765",1021,4,286,277.4185,92,"12:00","2015-03-15"
"1766",1021,4,284,276.329666667,91,"13:00","2015-03-15"
"1767",1021,4,284,277.366333333,91,"14:00","2015-03-15"
"1768",1021,5,291,277.191,90,"15:00","2015-03-15"
"1769",1021,5,289,278.631666667,90,"16:00","2015-03-15"
"1770",1021,6,294,278.860333333,89,"17:00","2015-03-15"
"1771",1021,5,298,278.4895,86,"18:00","2015-03-15"
"1772",1021,6,303,278.918,86,"19:00","2015-03-15"
"1773",1021,6,307,278.747,83,"20:00","2015-03-15"
"1774",1023,6,309,278.134,79,"21:00","2015-03-15"
"1775",1023,6,314,278.110333333,77,"22:00","2015-03-15"
"1776",1024,6,317,277.644666667,73,"23:00","2015-03-15"
"1777",1025,5,320,277.1125,76,"00:00","2015-03-16"
"1778",1026,5,323,276.669,70,"01:00","2015-03-16"
"1779",1027,5,326,276.159,71,"02:00","2015-03-16"
"1780",1027,5,325,276.008,73,"03:00","2015-03-16"
"1781",1028,4,329,275.378333333,73,"04:00","2015-03-16"
"1782",1029,4,330,275.107666667,74,"05:00","2015-03-16"
"1783",1029,4,324,274.6305,77,"06:00","2015-03-16"
"1784",1029,3,327,274.428666667,78,"07:00","2015-03-16"
"1785",1030,3,323,274.020333333,80,"08:00","2015-03-16"
"1786",1030,3,309,273.839,82,"09:00","2015-03-16"
"1787",1030,2,308,273.355,84,"10:00","2015-03-16"
"1788",1030,2,298,273.098,86,"11:00","2015-03-16"
"1789",1029,2,296,275.476,83,"12:00","2015-03-16"
"1790",1030,2,283,274.340666667,86,"13:00","2015-03-16"
"1791",1029,1,279,275.840333333,84,"14:00","2015-03-16"
"1792",1028,2,268,276.602,79,"15:00","2015-03-16"
"1793",1028,1,266,278.347666667,79,"16:00","2015-03-16"
"1794",1027,1,257,279.355333333,74,"17:00","2015-03-16"
"1795",1026,1,252,279.62,74,"18:00","2015-03-16"
"1796",1025,2,242,280.875333333,69,"19:00","2015-03-16"
"1797",1024,2,236,281.387666667,67,"20:00","2015-03-16"
"1798",1025,2,228,280.1455,70,"21:00","2015-03-16"
"1799",1024,2,223,281.242666667,67,"22:00","2015-03-16"
"1800",1024,2,215,280.585333333,69,"23:00","2015-03-16"
"1801",1023,2,230,279.9065,71,"00:00","2015-03-17"
"1802",1023,2,215,279.256333333,72,"01:00","2015-03-17"
"1803",1023,2,222,278.584666667,74,"02:00","2015-03-17"
"1804",1022,2,214,279.0555,75,"03:00","2015-03-17"
"1805",1022,2,226,278.003,77,"04:00","2015-03-17"
"1806",1021,2,223,278.093,78,"05:00","2015-03-17"
"1807",1020,1,226,277.9915,79,"06:00","2015-03-17"
"1808",1020,2,221,278.145333333,80,"07:00","2015-03-17"
"1809",1019,2,222,278.107666667,81,"08:00","2015-03-17"
"1810",1018,2,211,278.3075,83,"09:00","2015-03-17"
"1811",1017,1,216,278.190666667,83,"10:00","2015-03-17"
"1812",1016,1,210,278.311333333,85,"11:00","2015-03-17"
"1813",1016,2,235,279.452,84,"12:00","2015-03-17"
"1814",1015,2,218,279.232666667,87,"13:00","2015-03-17"
"1815",1015,2,233,280.033333333,87,"14:00","2015-03-17"
"1816",1015,3,249,280.946,84,"15:00","2015-03-17"
"1817",1014,3,263,281.709333333,85,"16:00","2015-03-17"
"1818",1014,4,279,282.584666667,83,"17:00","2015-03-17"
"1819",1015,5,277,281.4775,73,"18:00","2015-03-17"
"1820",1015,5,299,283.013666667,74,"19:00","2015-03-17"
"1821",1015,6,303,282.567333333,66,"20:00","2015-03-17"
"1822",1018,6,308,279.4805,74,"21:00","2015-03-17"
"1823",1018,7,311,279.914333333,62,"22:00","2015-03-17"
"1824",1020,8,316,277.707666667,64,"23:00","2015-03-17"
"1825",1021,7,311,277.735,65,"00:00","2015-03-18"
"1826",1024,7,319,274.783666667,68,"01:00","2015-03-18"
"1827",1025,6,317,274.066333333,70,"02:00","2015-03-18"
"1828",1025,7,313,274.097,71,"03:00","2015-03-18"
"1829",1026,6,312,273.130333333,72,"04:00","2015-03-18"
"1830",1027,6,309,272.911666667,73,"05:00","2015-03-18"
"1831",1027,6,310,272.7445,73,"06:00","2015-03-18"
"1832",1027,6,306,272.508666667,74,"07:00","2015-03-18"
"1833",1028,6,305,272.324333333,75,"08:00","2015-03-18"
"1834",1028,6,306,272.291,75,"09:00","2015-03-18"
"1835",1028,6,305,272.056333333,75,"10:00","2015-03-18"
"1836",1029,6,305,271.972666667,76,"11:00","2015-03-18"
"1837",1029,6,308,273.0375,74,"12:00","2015-03-18"
"1838",1030,6,307,272.571,75,"13:00","2015-03-18"
"1839",1030,6,309,273.253,74,"14:00","2015-03-18"
"1840",1030,6,307,273.4925,74,"15:00","2015-03-18"
"1841",1031,6,310,274.322,73,"16:00","2015-03-18"
"1842",1030,6,310,274.709,72,"17:00","2015-03-18"
"1843",1030,6,311,274.6545,71,"18:00","2015-03-18"
"1844",1030,7,310,275.188666667,71,"19:00","2015-03-18"
"1845",1030,7,310,275.281333333,69,"20:00","2015-03-18"
"1846",1031,6,314,274.367,71,"21:00","2015-03-18"
"1847",1031,6,313,274.795333333,69,"22:00","2015-03-18"
"1848",1032,6,316,274.216666667,69,"23:00","2015-03-18"
"1849",1033,5,319,273.755,72,"00:00","2015-03-19"
"1850",1033,5,322,273.137333333,72,"01:00","2015-03-19"
"1851",1034,4,325,272.636666667,73,"02:00","2015-03-19"
"1852",1034,4,323,272.862,73,"03:00","2015-03-19"
"1853",1035,3,328,272.119333333,75,"04:00","2015-03-19"
"1854",1035,3,327,272.102666667,75,"05:00","2015-03-19"
"1855",1036,3,327,271.6565,78,"06:00","2015-03-19"
"1856",1036,3,326,271.783,77,"07:00","2015-03-19"
"1857",1036,3,326,271.48,79,"08:00","2015-03-19"
"1858",1037,3,331,271.214,78,"09:00","2015-03-19"
"1859",1038,3,328,270.898666667,80,"10:00","2015-03-19"
"1860",1039,3,331,270.620333333,80,"11:00","2015-03-19"
"1861",1039,3,327,272.1575,80,"12:00","2015-03-19"
"1862",1040,3,333,271.274,79,"13:00","2015-03-19"
"1863",1040,3,331,272.206,79,"14:00","2015-03-19"
"1864",1040,3,327,273.151,75,"15:00","2015-03-19"
"1865",1040,3,326,274.078666667,76,"16:00","2015-03-19"
